calc_score,humidity,cloud_cover,visibility,user_score,lat,long,date_time,image_url
5.369,45.25,21.5,16.0,,34.927297,-85.405770,2016-05-07 21:26:19,https://live.staticflickr.com/7325/26788614612_e19e523793_b.jpg
6.299,87.93,0.0,6.0,,31.515305,-9.770459,2016-01-09 07:52:28,https://live.staticflickr.com/1698/24340871409_fabe6a883f_b.jpg
7.077,69.14,0.0,21.6,,55.954713,-3.184050,2014-03-11 18:43:52,https://live.staticflickr.com/7259/13400562575_9397766a9e_b.jpg
2.354,79.2,89.0,10.5,,6.487166,99.301166,2012-11-16 18:22:36,https://live.staticflickr.com/7717/26987470433_d55ed761de_b.jpg
5.392,73.47,12.9,19.1,,44.394051,-1.166154,2021-02-14 18:59:24,https://live.staticflickr.com/65535/51031714711_ac9fccc081_b.jpg
5.956,75.48,3.0,16.0,,25.957427,-81.728668,2007-01-06 17:42:49,https://live.staticflickr.com/1393/533577729_c3ccedb1b8_b.jpg
0.666,78.17,0.0,16.0,,36.564108,-118.776787,2019-04-01 00:00:00,https://live.staticflickr.com/65535/32851023417_d0d9d3a06b_b.jpg
3.432,37.3,92.1,16.0,,44.800263,-107.345952,2019-04-23 18:27:59,https://live.staticflickr.com/65535/40749441353_69d3f69107_b.jpg
3.792,100.0,90.0,6.0,,30.264997,118.139648,2016-09-11 17:17:06,https://live.staticflickr.com/5833/30794133025_7a934deb9e_b.jpg
3.731,51.33,0.0,10.0,,43.676935,10.915657,2020-08-01 21:05:08,https://live.staticflickr.com/65535/50179625167_656579dd26_b.jpg
4.859,54.52,32.1,26.6,,51.602669,22.382238,2020-05-12 19:44:12,https://live.staticflickr.com/65535/50348354268_a601171db0_b.jpg
1.285,53.88,56.8,28.6,,50.615216,19.472923,2018-07-01 19:06:23,https://live.staticflickr.com/65535/48065698008_e0a9386908_b.jpg
2.253,14.4,0.0,16.0,,36.798572,-118.206398,2017-06-11 20:11:03,https://live.staticflickr.com/7844/33663476818_5461d52d63_b.jpg
3.263,77.57,7.1,10.1,,45.441511,12.342710,2016-05-09 05:43:43,https://live.staticflickr.com/7704/27492851581_f2b1414ae0_b.jpg
5.898,31.54,0.0,10.0,,35.372779,24.478354,2012-07-05 12:37:00,https://live.staticflickr.com/7280/7604522602_6ed1142c53_b.jpg
6.668,47.99,75.5,16.0,,41.250136,-72.903900,2017-05-19 19:57:09,https://live.staticflickr.com/4271/34710560462_cafc62d883_b.jpg
2.505,55.13,2.3,16.0,,38.094832,-84.487481,2021-02-20 14:55:00,https://live.staticflickr.com/65535/51028171548_e9dc167a41_b.jpg
7.685,51.06,0.0,10.0,,37.877902,-4.783052,2015-12-26 17:21:52,https://live.staticflickr.com/5739/24087436856_899be41b32_b.jpg
3.467,72.2,7.4,30.0,,67.631902,24.158713,2015-01-21 21:56:16,https://live.staticflickr.com/8585/16590003126_933b579d8c_b.jpg
0.697,18.44,0.0,13.8,,32.868333,-117.253334,2008-11-06 16:45:48,https://live.staticflickr.com/7005/6709903173_941b6dca31_b.jpg
6.912,74.47,50.0,10.0,,24.159232,120.450364,2016-07-16 18:36:12,https://live.staticflickr.com/8047/27794922994_e604d3f249_b.jpg
0.575,90.27,0.0,16.0,,25.331071,-80.999493,2012-01-09 20:33:29,https://live.staticflickr.com/7151/6674420947_cc3e10a774_b.jpg
4.318,69.12,0.0,10.0,,28.855198,-13.871955,2011-03-19 20:23:06,https://live.staticflickr.com/5298/5576415200_c335fd4af6_b.jpg
6.435,67.18,14.3,16.0,,42.106071,-73.688242,2010-08-05 15:51:40,https://live.staticflickr.com/4140/4864611674_7c1000035b_b.jpg
6.089,93.31,91.7,10.4,,53.036413,4.711160,2015-12-29 16:37:17,https://live.staticflickr.com/1470/24597198541_c6303d0624_b.jpg
6.24,45.63,0.0,16.0,,34.118339,-118.300418,2014-11-28 19:46:54,https://live.staticflickr.com/7542/16037752808_f89c9774b4_b.jpg
2.422,69.0,0.0,16.0,,25.331071,-80.999493,2012-06-12 21:07:57,https://live.staticflickr.com/7075/7379339458_24aeb7a286_b.jpg
7.057,52.18,0.0,16.0,,44.131525,-88.640184,2013-08-16 19:44:17,https://live.staticflickr.com/5515/10513413236_dfb9ec8ea3_b.jpg
7.59,67.63,0.5,14.2,,42.229257,18.910556,2021-02-21 18:23:55,https://live.staticflickr.com/65535/50973655506_154329e53e_b.jpg
6.082,99.98,0.1,13.6,,53.611960,-1.664342,2018-01-20 17:04:17,https://live.staticflickr.com/4707/39786382992_828c4cdc5c_b.jpg
3.34,47.05,0.0,43.7,,48.243567,11.516418,2022-02-28 18:01:09,https://live.staticflickr.com/65535/51910037208_5b4bfc2702_b.jpg
6.115,53.52,8.8,10.0,,-27.059737,153.139414,2011-07-14 17:15:09,https://live.staticflickr.com/6138/5939760556_4766779ca7_b.jpg
1.513,61.82,59.6,23.8,,54.349405,18.870055,2020-05-16 21:18:51,https://live.staticflickr.com/65535/49901959923_ae878fed24_b.jpg
5.863,61.07,0.0,10.0,,36.827424,-2.041740,2004-01-06 07:51:50,https://live.staticflickr.com/1432/795521652_f0bcfe9503_b.jpg
4.832,60.58,0.0,10.0,,41.138763,-8.610528,2017-06-17 19:43:38,https://live.staticflickr.com/65535/49919009642_4331b1111b_b.jpg
2.094,54.98,1.0,35.4,,51.502344,-0.053021,2015-06-30 20:32:31,https://live.staticflickr.com/503/18700781673_355f7607bb_b.jpg
3.024,61.76,54.6,23.3,,47.505026,8.505306,2008-08-02 19:49:58,https://live.staticflickr.com/65535/50860988627_756c6ec3b3_b.jpg
4.406,36.32,0.0,16.0,,37.722367,-119.574337,2018-04-09 06:25:17,https://live.staticflickr.com/65535/49951914972_8ceab8b56b_b.jpg
5.672,89.58,27.4,14.8,,37.036104,-2.406967,2012-09-22 19:57:24,https://live.staticflickr.com/5443/9655860443_d200c645e7_b.jpg
2.41,70.41,100.0,16.0,,42.918514,-73.241515,2009-10-12 22:43:50,https://live.staticflickr.com/2596/4007338578_b1848caa28_b.jpg
4.396,74.33,0.0,2.0,,26.488828,74.556012,2017-01-23 05:11:06,https://live.staticflickr.com/4231/35733554381_97c6e7f41e_b.jpg
0.896,80.3,0.2,16.0,,18.348578,-64.945077,2015-11-05 18:08:50,https://live.staticflickr.com/5754/22192053633_fc57663906_b.jpg
3.512,73.37,2.0,10.0,,45.434282,13.514707,2012-08-31 18:39:19,https://live.staticflickr.com/8451/7989701785_6d74030784_b.jpg
6.07,66.49,62.1,14.9,,-12.379233,130.842361,2020-02-23 11:21:21,https://live.staticflickr.com/65535/50033831968_9e80b0fdfb_b.jpg
1.321,64.01,0.0,16.0,,39.335094,-96.604757,2017-06-07 08:17:19,https://live.staticflickr.com/4263/35024871082_bfee634a4f_b.jpg
2.236,63.7,16.1,10.0,,40.694435,23.509626,2018-01-07 16:44:53,https://live.staticflickr.com/4700/38489209810_ba709f490d_b.jpg
3.353,67.68,50.0,16.0,,36.803233,-82.218683,2008-06-29 20:07:44,https://live.staticflickr.com/3073/2626059458_293a7b7e8a_b.jpg
7.271,78.93,90.0,11.0,,4.479653,118.610200,2009-06-20 18:44:48,https://live.staticflickr.com/3552/3679360028_60e20db0ac_b.jpg
0.014,82.87,99.6,16.0,,60.105932,-149.414062,2009-06-14 21:28:40,https://live.staticflickr.com/3658/3627179477_6e89df2626_b.jpg
3.564,29.56,0.0,20.0,,36.200058,29.636735,2018-10-31 11:22:37,https://live.staticflickr.com/1959/45639640451_1660ea65fa_b.jpg
0.636,15.45,63.4,16.0,,33.493884,-112.071629,2009-07-17 19:56:52,https://live.staticflickr.com/2545/3737670970_307b337307_b.jpg
4.963,59.9,62.3,15.0,,45.652508,13.771688,2015-10-10 12:02:01,https://live.staticflickr.com/5627/22042746196_7ae0b74c37_b.jpg
2.365,57.63,62.5,39.0,,43.424999,6.768569,2014-03-01 18:29:35,https://live.staticflickr.com/3810/12886695635_2229aeb63e_b.jpg
6.664,69.14,92.0,50.0,,58.438895,15.617988,2010-04-11 20:06:05,https://live.staticflickr.com/4115/4753965789_905fdcb85b_b.jpg
5.692,84.87,86.7,38.9,,53.127925,-3.987007,2013-03-16 18:11:36,https://live.staticflickr.com/8089/8572085062_1eeca893f9_b.jpg
2.856,66.99,13.7,481.8,,44.441818,-79.841217,2013-09-01 16:11:27,https://live.staticflickr.com/3784/9653556868_2ec8247202_b.jpg
7.316,57.81,25.6,10.0,,-22.990081,-43.191289,2015-04-03 18:24:15,https://live.staticflickr.com/712/31960070432_a06f540fb8_b.jpg
7.902,79.76,0.0,15.2,,36.239981,-121.818122,2012-01-03 08:16:43,https://live.staticflickr.com/7161/6796676085_b7d0498a0e_b.jpg
3.085,88.75,50.0,3.2,,25.220471,55.255737,2013-02-14 08:00:24,https://live.staticflickr.com/8379/8615129619_b512acfe84_b.jpg
1.254,46.71,50.0,10.0,,12.576290,99.944808,2013-07-13 13:52:31,https://live.staticflickr.com/5527/9272488887_ca11cf2557_b.jpg
3.95,67.93,0.0,15.0,,45.649166,13.777777,2015-08-04 00:13:20,https://live.staticflickr.com/3828/19657537154_45b1afeb7b_b.jpg
3.512,75.79,78.9,15.8,,14.819347,120.277054,2017-05-25 17:27:55,https://live.staticflickr.com/4228/34966472775_36ff08f554_b.jpg
2.63,39.2,21.1,16.0,,47.680471,-122.277488,2012-08-05 20:29:40,https://live.staticflickr.com/7112/7722576626_0b370af942_b.jpg
3.576,50.87,13.1,16.0,,45.969288,-84.951782,2012-05-20 08:17:22,https://live.staticflickr.com/7222/7231000600_d432d7e301_b.jpg
3.179,82.47,0.0,9.8,,41.902783,12.496366,2018-07-20 04:41:40,https://live.staticflickr.com/1929/45494397222_9d2e514264_b.jpg
7.335,61.21,23.8,14.2,,33.605675,-117.923426,2011-10-01 10:02:16,https://live.staticflickr.com/6169/6206889328_8eb1d83d59_b.jpg
3.145,29.14,29.2,37.2,,40.769491,0.792903,2010-08-05 20:30:21,https://live.staticflickr.com/4095/4868041427_eea178e67b_b.jpg
3.49,79.47,60.0,7.0,,30.319838,35.480673,2016-12-01 22:59:56,https://live.staticflickr.com/5592/31326126776_984e81069a_b.jpg
4.836,52.34,0.0,16.0,,35.445742,-83.818001,2007-11-11 18:37:49,https://live.staticflickr.com/2155/2214180120_ec2643ef53_b.jpg
3.972,34.27,0.0,24.1,,52.389534,-1.436204,2019-04-21 14:49:25,https://live.staticflickr.com/65535/47614868702_94e229bf0f_b.jpg
1.868,80.08,56.9,17.8,,50.344693,-5.162544,2012-04-18 18:57:24,https://live.staticflickr.com/7250/6945622930_e00d831c16_b.jpg
3.488,66.39,54.4,16.0,,26.058132,-80.445027,2013-05-18 18:12:34,https://live.staticflickr.com/8134/8754009034_b9e84d5c69_b.jpg
5.558,74.24,70.0,30.6,,50.556313,15.176747,2022-05-25 20:05:56,https://live.staticflickr.com/65535/52101459775_544d12b8ff_b.jpg
4.107,88.28,93.9,10.0,,45.646944,13.761111,2017-02-03 02:05:34,https://live.staticflickr.com/314/32304710510_d3a410962f_b.jpg
1.666,71.15,3.1,16.0,,38.707642,-106.033012,2012-07-26 03:14:17,https://live.staticflickr.com/8284/7721870944_e36097c94c_b.jpg
0.622,77.04,0.0,16.0,,40.742965,-99.122192,2002-07-09 00:00:36,https://live.staticflickr.com/2298/2081941816_f427667612_b.jpg
4.607,70.08,32.7,16.0,,43.438430,-70.774757,2011-06-27 07:32:22,https://live.staticflickr.com/6024/5955262262_3349af40dd_b.jpg
6.826,77.69,68.7,42.6,,52.979449,5.828161,2011-07-31 21:15:01,https://live.staticflickr.com/6196/6070294765_070d85045a_b.jpg
4.327,68.94,27.5,10.5,,28.683889,-14.009969,2010-11-10 21:51:22,https://live.staticflickr.com/5003/5382311944_34070d5bb0_b.jpg
6.845,71.6,47.5,15.2,,21.289514,-157.849867,2005-10-22 00:03:46,https://live.staticflickr.com/74/201502239_83b894c381_b.jpg
4.378,37.09,0.0,10.0,,-31.453560,150.658264,2013-12-30 10:58:06,https://live.staticflickr.com/4426/37212061536_a465fe5557_b.jpg
7.003,78.62,1.9,25.5,,47.346209,-3.155007,2010-07-11 20:51:00,https://live.staticflickr.com/4102/4877415210_de58fc7f8c_b.jpg
6.989,63.98,6.3,10.0,,45.715409,9.422975,2015-03-01 18:52:22,https://live.staticflickr.com/8612/16520992027_464a30eba4_b.jpg
6.639,71.66,1.6,31.0,,51.481569,-0.144538,2012-10-07 16:50:11,https://live.staticflickr.com/8229/8517878155_265169e6b7_b.jpg
2.065,96.8,2.8,18.0,,56.411717,-5.479602,2007-08-18 20:55:29,https://live.staticflickr.com/2757/4361382263_8fbf2a29b9_b.jpg
5.373,60.62,0.0,10.0,,37.211703,-7.893462,2012-01-05 18:51:58,https://live.staticflickr.com/7035/6643662665_277751c7b8_b.jpg
2.174,27.77,0.0,13.9,,31.804351,34.635772,2012-02-04 11:19:30,https://live.staticflickr.com/7035/6815964267_59c7d2716c_b.jpg
7.0,77.74,0.0,21.0,,50.828818,-0.451898,2013-07-12 19:42:12,https://live.staticflickr.com/7393/9277042725_b9576ab075_b.jpg
7.062,82.34,49.4,19.7,,46.006799,8.953514,2007-11-01 18:32:04,https://live.staticflickr.com/2404/2050544958_00f53247ae_b.jpg
1.433,83.47,88.9,9.1,,5.337113,100.237884,2011-01-02 19:28:54,https://live.staticflickr.com/5048/5318652674_93e845c519_b.jpg
4.261,75.27,12.2,10.6,,38.150217,16.175651,2008-08-27 05:48:29,https://live.staticflickr.com/3084/3222626546_aa33a2a65f_b.jpg
7.988,81.09,14.6,16.0,,40.735111,-74.010131,2011-09-24 19:11:06,https://live.staticflickr.com/6162/6234015253_554e5d6812_b.jpg
6.162,81.93,33.9,30.0,,54.270437,-8.611392,2009-04-06 12:42:16,https://live.staticflickr.com/3377/3417196671_0ef6272c3b_b.jpg
6.907,57.99,96.3,30.0,,47.234460,16.602358,2012-05-14 14:53:33,https://live.staticflickr.com/7071/7199102172_8e729f0c2a_b.jpg
3.318,53.93,5.7,11.1,,43.561983,13.593521,2016-01-16 18:45:19,https://live.staticflickr.com/1509/24436572431_dc70c17e34_b.jpg
1.449,67.89,0.0,10.0,,-37.558970,149.762791,2019-08-18 07:34:07,https://live.staticflickr.com/65535/49250899167_7e92329b7c_b.jpg
4.656,56.3,2.4,30.0,,47.817050,16.797158,2017-01-15 15:55:24,https://live.staticflickr.com/4354/36034704130_5a5cb27346_b.jpg
1.986,18.6,7.8,16.0,,34.035902,-118.533234,2015-03-14 18:54:08,https://live.staticflickr.com/8593/16610545237_e3cde898f0_b.jpg
3.088,69.5,57.7,16.0,,20.659690,-156.441621,2007-12-19 18:17:53,https://live.staticflickr.com/2332/2142373836_94f618316c_b.jpg
6.852,77.85,57.5,16.0,,34.402545,-119.743123,2009-12-26 16:42:06,https://live.staticflickr.com/4063/4218952135_1e9660fc8a_b.jpg
6.414,82.52,69.4,11.9,,50.160075,-5.073366,2013-09-27 18:39:12,https://live.staticflickr.com/3722/10017712045_1bedabceaa_b.jpg
0.023,83.72,100.0,10.6,,36.250096,-121.812565,2011-02-19 18:19:15,https://live.staticflickr.com/5175/5463556292_fb1ec356f4_b.jpg
3.046,46.2,0.8,17.3,,35.022811,135.804744,2013-02-03 17:23:50,https://live.staticflickr.com/8071/8440489733_27ae0626c5_b.jpg
3.323,80.03,69.3,12.0,,41.559730,-72.635000,2018-04-16 19:16:35,https://live.staticflickr.com/908/41853432411_6e99b5efbe_b.jpg
6.508,21.56,0.0,11.0,,37.031199,27.435028,2011-08-26 12:36:02,https://live.staticflickr.com/6181/6130027658_8b186727dc_b.jpg
1.962,33.64,0.0,16.0,,27.283540,-80.378532,2011-03-26 13:24:13,https://live.staticflickr.com/5228/5642012450_5de23e1f90_b.jpg
1.368,81.88,50.0,10.0,,65.542207,-13.755022,2018-08-10 17:22:22,https://live.staticflickr.com/65535/50103202737_bd584c6968_b.jpg
6.99,80.12,86.7,5.7,,37.612331,15.165499,2011-12-06 10:32:04,https://live.staticflickr.com/7141/6468745085_05f515f77d_b.jpg
1.508,95.01,0.0,12.0,,33.194316,-117.384570,2020-03-29 05:27:50,https://live.staticflickr.com/65535/49746153602_007b25f4c9_b.jpg
7.137,95.01,0.0,12.0,,-38.085948,-63.431549,2010-12-26 20:46:58,https://live.staticflickr.com/5086/5294567101_f5f6655300_b.jpg
6.352,59.71,84.9,9.7,,8.006834,98.839874,2008-04-26 13:27:00,https://live.staticflickr.com/5057/5453417760_530d8fdfd1_b.jpg
5.889,47.18,26.0,10.5,,-33.857479,151.214618,2012-11-11 19:20:01,https://live.staticflickr.com/8208/8178313251_2d19db58da_b.jpg
2.883,64.42,0.0,16.0,,42.737919,10.381007,2008-06-21 21:49:11,https://live.staticflickr.com/2445/3926728476_796fa4ae5a_b.jpg
2.448,75.96,0.0,10.0,,54.641384,-5.841336,2009-03-18 17:43:20,https://live.staticflickr.com/3450/3367988676_31cafe2667_b.jpg
2.54,56.52,0.0,10.0,,56.991106,23.530311,2009-04-24 21:37:11,https://live.staticflickr.com/3300/3471233181_62bb43e715_b.jpg
1.035,64.72,72.0,19.6,,44.080880,15.189414,2018-08-22 19:35:00,https://live.staticflickr.com/1942/29998671927_01092c51b0_b.jpg
0.321,39.07,0.0,10.0,,-31.414423,150.709247,2019-01-01 10:01:45,https://live.staticflickr.com/4818/45999433554_31c053bc2a_b.jpg
1.187,40.96,89.1,32.8,,43.709454,7.330112,2011-10-09 18:42:34,https://live.staticflickr.com/6155/6236691039_fcf8d868a8_b.jpg
6.865,59.59,0.0,10.0,,-22.925552,-42.826447,2015-01-11 20:45:43,https://live.staticflickr.com/7532/16150063117_329a829d46_b.jpg
7.883,76.76,55.5,15.8,,38.003550,-122.462103,2014-09-26 18:58:28,https://live.staticflickr.com/3934/15484952135_4b657a97b9_b.jpg
7.352,70.87,3.6,28.7,,42.910548,9.351596,2012-11-01 18:12:58,https://live.staticflickr.com/8226/8434270000_c9e51d9c2c_b.jpg
1.704,52.63,7.6,24.7,,51.098641,-1.063198,2018-03-19 18:11:22,https://live.staticflickr.com/797/40925550332_a8cba95457_b.jpg
2.959,90.72,100.0,5.8,,45.900282,-123.961336,2007-06-24 03:14:58,https://live.staticflickr.com/1125/626222550_e080cbf55a_b.jpg
1.023,100.0,49.8,0.0,,20.132416,99.158536,2019-01-19 09:04:16,https://live.staticflickr.com/7889/47265254991_e75226d993_b.jpg
4.468,18.29,0.0,10.0,,25.686319,32.643127,2008-05-20 16:03:22,https://live.staticflickr.com/3154/2551670700_16415d9efe_b.jpg
3.505,52.75,62.9,16.0,,43.710874,-72.092585,2012-01-02 17:02:23,https://live.staticflickr.com/8204/8249833410_cabbdbca45_b.jpg
5.824,67.86,87.2,28.6,,50.831637,-0.977010,2005-07-07 16:27:48,https://live.staticflickr.com/54/133793314_6f2ad5a7ea_b.jpg
3.738,47.54,50.0,10.0,,10.824074,106.580300,2015-12-26 17:28:08,https://live.staticflickr.com/5704/23626312039_b713872c90_b.jpg
2.917,83.37,76.5,15.8,,50.819845,-0.144968,2005-07-05 15:13:00,https://live.staticflickr.com/18/23765969_a2f3047818_b.jpg
5.534,65.22,88.8,10.0,,22.618502,120.292999,2013-10-17 16:50:04,https://live.staticflickr.com/3763/10468635316_3110de73f3_b.jpg
6.426,59.39,3.4,12.3,,42.686978,-70.759849,2006-07-10 19:35:53,https://live.staticflickr.com/121/287876783_3a7acc2693_b.jpg
7.452,62.68,84.7,10.0,,52.508513,13.220685,2016-10-04 18:40:40,https://live.staticflickr.com/5609/29854522100_2a1d9f3220_b.jpg
7.0,70.31,11.2,10.0,,68.097438,13.244494,2019-03-04 19:31:23,https://live.staticflickr.com/65535/48015181191_85a68595da_b.jpg
3.418,70.25,89.0,10.0,,22.465525,120.437511,2015-04-07 17:43:46,https://live.staticflickr.com/8801/16473690664_aa5478b42e_b.jpg
7.0,94.21,29.9,16.0,,43.730297,-110.650177,2016-01-07 17:19:38,https://live.staticflickr.com/1523/23948272500_f6b586aa63_b.jpg
4.63,89.14,1.9,14.2,,50.622718,-2.279577,2019-02-14 18:11:27,https://live.staticflickr.com/7828/40178670253_41779f75f1_b.jpg
3.536,80.34,56.3,11.0,,41.017081,28.972148,2009-03-16 07:46:06,https://live.staticflickr.com/6129/5947226725_29b43f2f9e_b.jpg
4.407,60.42,99.9,19.7,,45.656333,13.794833,2011-11-06 09:48:51,https://live.staticflickr.com/5787/21157877275_901c218d08_b.jpg
4.124,81.3,32.9,16.0,,39.556504,-95.230221,2010-08-11 21:26:48,https://live.staticflickr.com/4119/4899142318_af9f2b17aa_b.jpg
4.409,86.32,56.6,10.4,,28.403424,-16.578755,2012-06-19 21:02:41,https://live.staticflickr.com/8017/7467022296_5affef6553_b.jpg
6.956,43.99,0.0,16.0,,35.615372,-121.148965,2011-01-15 12:32:46,https://live.staticflickr.com/5092/5438194742_4f802f99de_b.jpg
5.052,87.12,0.0,16.0,,25.331071,-80.999493,2011-08-13 05:41:54,https://live.staticflickr.com/7164/6456470477_2075e0aa5d_b.jpg
6.077,67.41,22.3,16.0,,33.460227,-117.707075,2017-10-08 01:26:05,https://live.staticflickr.com/4444/24204302408_8495ab95ee_b.jpg
3.173,86.81,26.5,16.0,,22.223413,-159.437789,2015-08-27 18:39:25,https://live.staticflickr.com/770/21183662771_4f11c61751_b.jpg
7.262,79.72,23.2,16.0,,47.542004,-122.486915,2008-09-17 21:45:39,https://live.staticflickr.com/3230/3056040331_0d52cded44_b.jpg
0.125,52.46,0.0,30.0,,45.076698,7.398499,2013-07-21 19:18:26,https://live.staticflickr.com/7345/9350402559_9e07881718_b.jpg
1.593,65.34,0.0,10.0,,42.255935,-8.701708,2009-02-13 19:36:50,https://live.staticflickr.com/3461/3277000713_c0a4d8d35e_b.jpg
1.29,63.03,4.9,10.2,,41.984855,-1.649386,2009-10-06 08:51:28,https://live.staticflickr.com/2440/3985902543_9f5c95d4b2_b.jpg
5.425,51.62,36.0,10.0,,49.154450,11.318857,2016-04-06 18:22:55,https://live.staticflickr.com/1648/26285777406_8bb7a42627_b.jpg
3.737,67.99,23.3,20.0,,46.981445,18.162771,2013-08-26 19:17:03,https://live.staticflickr.com/7375/9672248159_16595dd6be_b.jpg
2.082,74.31,90.0,11.0,,24.837841,121.041870,2008-09-11 17:54:27,https://live.staticflickr.com/3190/2847430003_d09f664f02_b.jpg
6.314,67.98,10.8,36.4,,-33.908578,18.902953,2007-02-18 19:37:50,https://live.staticflickr.com/167/401085370_740f7ef227_b.jpg
3.296,83.26,77.1,12.2,,52.225275,5.175247,2016-01-10 15:59:56,https://live.staticflickr.com/1465/24691397474_bd70312c2b_b.jpg
1.131,79.08,89.0,12.5,,4.298119,73.011703,2012-09-09 07:48:51,https://live.staticflickr.com/8322/8040216533_37fbbdb9f4_b.jpg
5.266,32.89,0.0,10.7,,38.631220,34.910945,2006-09-01 00:00:00,https://live.staticflickr.com/111/284583950_50cd9afa4d_b.jpg
0.13,50.47,0.0,15.0,,46.624979,-121.387939,2010-10-01 18:25:11,https://live.staticflickr.com/4106/5056099720_7821f4020a_b.jpg
0.094,27.21,84.4,10.0,,52.514504,13.193734,2014-06-18 13:57:05,https://live.staticflickr.com/5526/14277911077_b5a7e15480_b.jpg
1.862,62.01,27.5,10.6,,22.614009,120.265998,2010-02-11 17:20:17,https://live.staticflickr.com/2716/4348488167_2f59cb08b6_b.jpg
0.515,60.48,61.2,30.5,,52.569425,-1.245012,2018-04-22 16:03:55,https://live.staticflickr.com/788/40939038204_aaa98f5131_b.jpg
4.739,34.23,13.7,17.1,,45.229069,13.597984,2012-06-28 17:04:24,https://live.staticflickr.com/8015/7461019222_bdf61b9a95_b.jpg
4.22,69.21,12.6,10.0,,62.683282,6.605873,2014-06-24 22:08:04,https://live.staticflickr.com/3856/14317896530_0b25052ffa_b.jpg
4.24,73.88,1.5,30.1,,52.938468,1.212319,2008-06-24 21:28:51,https://live.staticflickr.com/4067/4524125506_d08e4a9221_b.jpg
4.892,54.35,0.0,16.0,,39.967672,-105.783514,2015-11-12 19:00:36,https://live.staticflickr.com/5772/23243072500_6745dda3de_b.jpg
8.328,78.64,22.8,22.0,,52.004701,-1.907694,2011-11-05 16:37:06,https://live.staticflickr.com/8477/8182207256_fa8958b720_b.jpg
5.791,92.43,21.9,9.0,,51.348037,-2.982101,2010-12-12 16:34:27,https://live.staticflickr.com/5292/5398153015_cdacabb975_b.jpg
0.747,33.95,1.1,29.0,,35.047033,135.660044,2014-05-17 18:00:28,https://live.staticflickr.com/2932/14418022690_f3bba28261_b.jpg
1.775,37.77,0.0,16.0,,48.528666,-113.991758,2021-08-12 20:05:18,https://live.staticflickr.com/65535/51526487620_0eec47f99c_b.jpg
4.095,45.05,1.9,10.1,,25.269409,55.308460,2012-12-02 16:40:13,https://live.staticflickr.com/8494/8323609454_47366ab831_b.jpg
5.622,43.19,7.6,16.0,,40.322990,-74.018583,2021-01-10 17:10:16,https://live.staticflickr.com/65535/50822099998_a591a76b01_b.jpg
0.45,90.35,58.2,16.0,,25.331071,-80.999493,2013-02-19 21:55:30,https://live.staticflickr.com/8511/8494226128_895be0f99a_b.jpg
1.436,69.49,88.5,16.0,,18.488700,-67.161655,2009-02-25 16:24:00,https://live.staticflickr.com/3648/3310508426_2af50dc51a_b.jpg
5.456,35.74,0.0,16.0,,46.803129,-89.763643,2019-10-09 17:52:55,https://live.staticflickr.com/65535/48903401723_0231551642_b.jpg
3.086,75.19,55.2,10.0,,11.540403,-85.701024,2015-08-30 17:05:45,https://live.staticflickr.com/632/20986493118_7f5ee193c9_b.jpg
5.246,73.3,33.0,17.1,,50.024193,-5.258527,2010-10-01 17:44:33,https://live.staticflickr.com/4106/5044304044_b185c37284_b.jpg
5.109,39.34,0.0,10.0,,-43.879872,172.976125,2016-02-27 20:27:26,https://live.staticflickr.com/5516/30667952393_77172f9fd0_b.jpg
5.703,64.52,86.6,10.1,,37.527255,127.087740,2015-01-18 16:32:43,https://live.staticflickr.com/7470/16119468228_14b701d923_b.jpg
